17,0.71,0.42,0.88,0.94,0.00,0.76,0.44,0.54,0.93,0.75,0.89,0.69,0.91,0.61,0.49,0.64,0.70,0.08,0.56,0.84,0.67,0.31,0.95,0.24
18,0.71,0.53,0.88,0.94,0.00,0.76,0.44,0.54,0.94,0.75,0.89,0.69,0.92,0.62,0.49,0.64,0.70,0.08,0.56,0.84,0.68,0.31,0.95,0.23
19,0.71,0.47,0.89,0.94,0.00,0.76,0.45,0.54,0.94,0.75,0.89,0.69,0.92,0.63,0.50,0.64,0.71,0.08,0.56,0.84,0.68,0.30,0.95,0.23
20,0.72,0.47,0.88,0.94,0.00,0.76,0.45,0.54,0.94,0.75,0.89,0.69,0.92,0.62,0.50,0.64,0.71,0.08,0.56,0.84,0.69,0.31,0.95,0.22
21,0.65,0.57,0.89,0.93,0.00,0.76,0.47,0.53,0.94,0.76,0.89,0.69,0.92,0.63,0.50,0.66,0.71,0.08,0.61,0.84,0.70,0.31,0.96,0.21
22,0.65,0.60,0.88,0.93,0.00,0.76,0.47,0.52,0.94,0.75,0.89,0.69,0.92,0.63,0.50,0.65,0.71,0.08,0.61,0.84,0.70,0.33,0.96,0.21
23,0.65,0.61,0.88,0.93,0.00,0.76,0.47,0.52,0.94,0.75,0.89,0.69,0.92,0.63,0.51,0.66,0.71,0.08,0.61,0.84,0.70,0.32,0.96,0.21
24,0.65,0.56,0.89,0.94,0.00,0.76,0.48,0.53,0.94,0.75,0.89,0.68,0.92,0.63,0.51,0.66,0.71,0.08,0.61,0.84,0.70,0.34,0.96,0.21
25,0.65,0.55,0.88,0.94,0.00,0.76,0.48,0.53,0.94,0.75,0.89,0.68,0.92,0.63,0.51,0.66,0.70,0.08,0.61,0.84,0.69,0.28,0.96,0.21
26,0.65,0.53,0.88,0.94,0.00,0.76,0.48,0.53,0.94,0.75,0.89,0.68,0.92,0.62,0.51,0.67,0.70,0.08,0.61,0.84,0.70,0.29,0.96,0.20
27,0.66,0.53,0.89,0.94,0.00,0.77,0.48,0.52,0.94,0.75,0.89,0.68,0.92,0.62,0.51,0.67,0.70,0.08,0.61,0.84,0.70,0.28,0.96,0.21
28,0.66,0.47,0.88,0.94,0.00,0.77,0.48,0.52,0.94,0.75,0.90,0.67,0.92,0.61,0.51,0.67,0.72,0.08,0.61,0.84,0.70,0.31,0.96,0.21
29,0.66,0.48,0.86,0.94,0.00,0.77,0.48,0.51,0.94,0.74,0.90,0.66,0.92,0.56,0.51,0.62,0.73,0.08,0.61,0.84,0.67,0.32,0.95,0.21
30,0.68,0.46,0.85,0.95,0.00,0.77,0.48,0.52,0.94,0.74,0.91,0.67,0.93,0.55,0.52,0.64,0.72,0.08,0.59,0.84,0.67,0.32,0.95,0.24
31,0.68,0.45,0.85,0.95,0.00,0.77,0.48,0.52,0.94,0.74,0.91,0.66,0.93,0.56,0.53,0.64,0.72,0.08,0.59,0.84,0.66,0.29,0.95,0.24
32,0.68,0.50,0.85,0.95,0.00,0.77,0.48,0.52,0.94,0.74,0.91,0.67,0.94,0.55,0.53,0.65,0.72,0.08,0.59,0.84,0.67,0.30,0.95,0.23
33,0.68,0.45,0.85,0.95,0.00,0.77,0.48,0.52,0.94,0.74,0.91,0.66,0.94,0.56,0.53,0.65,0.72,0.08,0.59,0.84,0.66,0.31,0.95,0.22
34,0.68,0.44,0.86,0.94,0.00,0.77,0.48,0.53,0.94,0.74,0.91,0.66,0.94,0.55,0.53,0.65,0.72,0.08,0.59,0.84,0.67,0.30,0.96,0.21
35,0.68,0.50,0.85,0.94,0.00,0.77,0.48,0.53,0.94,0.74,0.91,0.67,0.94,0.55,0.53,0.65,0.72,0.08,0.59,0.83,0.69,0.30,0.96,0.22
36,0.68,0.51,0.86,0.94,0.00,0.77,0.48,0.53,0.94,0.74,0.91,0.66,0.94,0.55,0.53,0.65,0.72,0.08,0.59,0.83,0.66,0.30,0.95,0.22
37,0.68,0.46,0.86,0.94,0.00,0.77,0.48,0.53,0.94,0.74,0.90,0.66,0.94,0.56,0.52,0.65,0.72,0.08,0.59,0.83,0.66,0.32,0.95,0.23
38,0.68,0.45,0.86,0.94,0.00,0.76,0.47,0.53,0.95,0.74,0.90,0.67,0.94,0.55,0.52,0.65,0.72,0.08,0.59,0.83,0.68,0.30,0.95,0.22
39,0.68,0.53,0.86,0.94,0.00,0.76,0.47,0.53,0.95,0.74,0.90,0.66,0.94,0.56,0.52,0.64,0.72,0.08,0.59,0.83,0.68,0.32,0.95,0.22
40,0.68,0.50,0.86,0.94,0.00,0.76,0.47,0.53,0.94,0.74,0.90,0.67,0.94,0.56,0.52,0.64,0.72,0.08,0.59,0.83,0.66,0.34,0.96,0.20
41,0.68,0.43,0.86,0.94,0.00,0.76,0.47,0.53,0.94,0.74,0.90,0.66,0.94,0.55,0.52,0.64,0.72,0.09,0.59,0.83,0.67,0.29,0.95,0.20
42,0.68,0.49,0.86,0.94,0.00,0.76,0.47,0.53,0.94,0.74,0.90,0.66,0.94,0.56,0.52,0.63,0.72,0.09,0.59,0.83,0.67,0.30,0.95,0.19
43,0.68,0.41,0.85,0.94,0.00,0.76,0.47,0.54,0.94,0.74,0.90,0.66,0.94,0.56,0.52,0.62,0.72,0.09,0.59,0.83,0.67,0.27,0.95,0.20
44,0.69,0.44,0.86,0.94,0.00,0.76,0.47,0.54,0.94,0.74,0.90,0.66,0.94,0.57,0.52,0.62,0.72,0.09,0.59,0.84,0.67,0.32,0.95,0.21
45,0.69,0.40,0.86,0.94,0.00,0.76,0.47,0.54,0.94,0.74,0.90,0.66,0.94,0.57,0.52,0.62,0.72,0.09,0.59,0.84,0.68,0.30,0.95,0.21
46,0.68,0.43,0.85,0.94,0.00,0.76,0.47,0.54,0.94,0.74,0.90,0.66,0.94,0.56,0.51,0.61,0.72,0.09,0.59,0.84,0.66,0.30,0.95,0.21
47,0.68,0.41,0.85,0.93,0.00,0.76,0.46,0.54,0.94,0.74,0.90,0.66,0.94,0.56,0.52,0.61,0.72,0.09,0.59,0.84,0.68,0.33,0.95,0.21
48,0.68,0.43,0.86,0.93,0.00,0.76,0.46,0.53,0.94,0.74,0.90,0.66,0.94,0.56,0.52,0.62,0.72,0.09,0.58,0.84,0.67,0.31,0.96,0.22
49,0.68,0.51,0.86,0.93,0.00,0.76,0.46,0.53,0.94,0.74,0.90,0.66,0.94,0.55,0.53,0.62,0.72,0.09,0.58,0.84,0.68,0.30,0.95,0.20
50,0.68,0.44,0.86,0.93,0.00,0.76,0.46,0.53,0.94,0.74,0.90,0.66,0.94,0.55,0.53,0.62,0.72,0.09,0.58,0.84,0.66,0.29,0.95,0.20
51,0.65,0.45,0.86,0.93,0.00,0.67,0.49,0.51,0.94,0.75,0.90,0.64,0.93,0.55,0.52,0.57,0.76,0.08,0.55,0.83,0.64,0.31,0.95,0.26
52,0.64,0.46,0.86,0.93,0.00,0.67,0.49,0.51,0.94,0.75,0.90,0.64,0.93,0.55,0.52,0.57,0.76,0.08,0.54,0.83,0.65,0.33,0.95,0.28
53,0.64,0.49,0.86,0.93,0.00,0.67,0.49,0.52,0.94,0.75,0.90,0.64,0.93,0.55,0.52,0.57,0.76,0.08,0.54,0.82,0.66,0.30,0.95,0.34
54,0.64,0.50,0.86,0.93,0.00,0.67,0.49,0.52,0.94,0.75,0.90,0.64,0.93,0.55,0.52,0.57,0.76,0.08,0.53,0.82,0.64,0.33,0.95,0.47
55,0.64,0.51,0.86,0.93,0.00,0.67,0.50,0.53,0.94,0.75,0.90,0.64,0.93,0.56,0.52,0.57,0.76,0.08,0.51,0.82,0.65,0.31,0.95,0.49
56,0.64,0.54,0.85,0.93,0.00,0.67,0.50,0.53,0.94,0.75,0.90,0.64,0.94,0.57,0.52,0.58,0.77,0.07,0.49,0.85,0.65,0.29,0.95,0.43
57,0.64,0.54,0.86,0.93,0.00,0.67,0.50,0.53,0.94,0.75,0.90,0.64,0.94,0.57,0.52,0.57,0.77,0.07,0.47,0.83,0.65,0.32,0.95,0.41
58,0.64,0.48,0.86,0.93,0.00,0.67,0.50,0.53,0.94,0.75,0.90,0.64,0.94,0.57,0.52,0.57,0.77,0.07,0.46,0.80,0.63,0.32,0.95,0.38
59,0.64,0.51,0.86,0.93,0.00,0.67,0.50,0.53,0.95,0.75,0.90,0.64,0.94,0.57,0.52,0.56,0.77,0.07,0.45,0.82,0.65,0.31,0.95,0.33
60,0.64,0.62,0.85,0.93,0.00,0.67,0.50,0.53,0.95,0.75,0.90,0.64,0.94,0.55,0.52,0.56,0.77,0.07,0.45,0.85,0.66,0.28,0.95,0.32
61,0.64,0.52,0.85,0.93,0.00,0.67,0.50,0.53,0.95,0.75,0.91,0.64,0.94,0.55,0.52,0.56,0.77,0.07,0.44,0.85,0.66,0.30,0.95,0.32
62,0.64,0.49,0.85,0.92,0.00,0.67,0.50,0.53,0.95,0.75,0.91,0.64,0.94,0.55,0.53,0.55,0.77,0.07,0.44,0.83,0.64,0.30,0.95,0.30
63,0.68,0.42,0.78,0.91,0.10,0.54,0.48,0.56,0.92,0.73,0.91,0.65,0.93,0.54,0.52,0.53,0.77,0.08,0.59,0.84,0.67,0.33,0.96,0.27
64,0.68,0.42,0.78,0.91,0.10,0.54,0.48,0.56,0.93,0.73,0.91,0.65,0.93,0.54,0.51,0.53,0.77,0.08,0.59,0.83,0.69,0.31,0.96,0.26
65,0.68,0.43,0.78,0.91,0.10,0.54,0.48,0.55,0.93,0.73,0.91,0.65,0.93,0.53,0.51,0.53,0.77,0.08,0.59,0.82,0.67,0.29,0.95,0.26
66,0.68,0.43,0.78,0.91,0.10,0.54,0.48,0.55,0.93,0.73,0.91,0.65,0.93,0.53,0.51,0.53,0.77,0.08,0.59,0.83,0.68,0.30,0.96,0.27
67,0.67,0.40,0.78,0.91,0.09,0.58,0.48,0.55,0.93,0.73,0.91,0.66,0.93,0.53,0.52,0.52,0.78,0.08,0.56,0.83,0.68,0.30,0.96,0.30
68,0.67,0.43,0.78,0.91,0.10,0.58,0.48,0.55,0.93,0.73,0.91,0.66,0.93,0.54,0.52,0.51,0.78,0.08,0.56,0.83,0.67,0.30,0.96,0.29
69,0.67,0.46,0.78,0.91,0.10,0.58,0.48,0.55,0.92,0.73,0.91,0.66,0.93,0.54,0.52,0.51,0.78,0.08,0.55,0.83,0.68,0.31,0.96,0.30
70,0.67,0.50,0.78,0.92,0.10,0.58,0.48,0.55,0.93,0.73,0.91,0.66,0.93,0.54,0.52,0.51,0.78,0.08,0.54,0.83,0.66,0.33,0.96,0.30
71,0.67,0.43,0.78,0.92,0.10,0.58,0.47,0.55,0.93,0.73,0.91,0.66,0.93,0.54,0.52,0.50,0.78,0.08,0.54,0.83,0.66,0.30,0.95,0.29
72,0.67,0.40,0.78,0.92,0.10,0.58,0.47,0.55,0.93,0.72,0.91,0.65,0.93,0.54,0.51,0.49,0.78,0.08,0.50,0.83,0.66,0.29,0.95,0.29
73,0.69,0.56,0.86,0.90,0.00,0.70,0.47,0.52,0.95,0.76,0.90,0.70,0.93,0.68,0.49,0.57,0.75,0.12,0.69,0.90,0.72,0.32,0.96,0.25
74,0.69,0.53,0.86,0.91,0.00,0.70,0.46,0.52,0.95,0.76,0.90,0.71,0.93,0.66,0.51,0.59,0.76,0.11,0.67,0.89,0.73,0.31,0.96,0.24
75,0.69,0.57,0.86,0.91,0.00,0.70,0.46,0.52,0.95,0.76,0.89,0.70,0.93,0.65,0.50,0.59,0.76,0.11,0.66,0.89,0.69,0.32,0.96,0.25
76,0.69,0.53,0.85,0.91,0.00,0.70,0.45,0.52,0.95,0.76,0.89,0.70,0.93,0.64,0.50,0.60,0.76,0.10,0.65,0.88,0.71,0.34,0.96,0.24
77,0.69,0.50,0.85,0.91,0.00,0.70,0.45,0.52,0.95,0.76,0.89,0.70,0.93,0.64,0.50,0.60,0.75,0.10,0.64,0.88,0.68,0.31,0.96,0.24
78,0.69,0.51,0.86,0.91,0.00,0.70,0.44,0.52,0.95,0.76,0.89,0.70,0.93,0.65,0.50,0.60,0.75,0.09,0.63,0.88,0.71,0.31,0.96,0.23
79,0.68,0.47,0.86,0.91,0.00,0.70,0.43,0.52,0.95,0.76,0.89,0.70,0.94,0.65,0.50,0.60,0.75,0.09,0.61,0.88,0.69,0.30,0.96,0.24
80,0.68,0.47,0.86,0.91,0.00,0.72,0.43,0.52,0.94,0.76,0.89,0.70,0.94,0.64,0.50,0.61,0.74,0.08,0.60,0.88,0.72,0.31,0.96,0.25
81,0.68,0.50,0.85,0.91,0.00,0.09,0.42,0.52,0.94,0.75,0.89,0.63,0.93,0.62,0.50,0.60,0.74,0.13,0.59,0.88,0.68,0.32,0.96,0.24
82,0.55,0.33,0.37,0.92,0.78,0.46,0.51,0.61,0.75,0.66,0.50,0.77,0.49,0.40,0.31,0.17,0.45,0.26,0.40,0.73,0.44,0.34,0.95,0.56
83,0.55,0.33,0.37,0.92,0.78,0.46,0.51,0.61,0.75,0.66,0.50,0.77,0.49,0.39,0.32,0.17,0.45,0.25,0.38,0.73,0.44,0.29,0.95,0.56
84,0.55,0.33,0.37,0.92,0.78,0.46,0.51,0.61,0.75,0.66,0.50,0.77,0.49,0.39,0.32,0.17,0.45,0.24,0.36,0.73,0.44,0.35,0.95,0.56
85,0.54,0.33,0.37,0.92,0.78,0.46,0.51,0.60,0.75,0.66,0.50,0.77,0.49,0.39,0.32,0.17,0.45,0.23,0.35,0.73,0.44,0.31,0.95,0.56
86,0.54,0.33,0.37,0.92,0.78,0.46,0.51,0.60,0.75,0.66,0.50,0.77,0.49,0.38,0.32,0.17,0.45,0.22,0.35,0.73,0.44,0.32,0.94,0.53
87,0.54,0.33,0.37,0.92,0.77,0.46,0.51,0.60,0.75,0.66,0.50,0.77,0.49,0.37,0.32,0.17,0.45,0.22,0.36,0.73,0.44,0.28,0.95,0.50
88,0.53,0.37,0.37,0.92,0.77,0.48,0.51,0.60,0.75,0.66,0.50,0.77,0.49,0.39,0.32,0.17,0.45,0.21,0.35,0.73,0.44,0.27,0.95,0.30
89,0.53,0.36,0.37,0.92,0.77,0.52,0.51,0.59,0.75,0.66,0.50,0.77,0.49,0.38,0.32,0.17,0.45,0.20,0.34,0.72,0.44,0.26,0.95,0.23
90,0.52,0.36,0.37,0.92,0.78,0.52,0.51,0.59,0.75,0.66,0.50,0.77,0.49,0.37,0.32,0.17,0.45,0.19,0.33,0.72,0.44,0.26,0.95,0.19
91,0.52,0.36,0.37,0.91,0.78,0.52,0.51,0.59,0.75,0.66,0.50,0.77,0.49,0.36,0.32,0.17,0.45,0.18,0.35,0.72,0.44,0.25,0.95,0.20
92,0.57,0.60,0.74,0.90,0.00,0.61,0.50,0.53,0.96,0.70,0.93,0.65,0.95,0.50,0.55,0.47,0.81,0.17,0.34,0.83,0.49,0.26,0.93,0.46
93,0.57,0.58,0.74,0.90,0.00,0.61,0.50,0.53,0.95,0.69,0.93,0.64,0.94,0.49,0.55,0.47,0.81,0.17,0.36,0.83,0.50,0.28,0.94,0.43
94,0.57,0.56,0.74,0.90,0.00,0.62,0.50,0.54,0.95,0.69,0.93,0.64,0.94,0.50,0.55,0.47,0.81,0.17,0.37,0.83,0.50,0.22,0.93,0.46
95,0.57,0.57,0.74,0.90,0.00,0.64,0.50,0.54,0.95,0.69,0.92,0.65,0.94,0.50,0.55,0.47,0.81,0.17,0.38,0.83,0.50,0.24,0.93,0.43
96,0.56,0.58,0.74,0.90,0.00,0.67,0.49,0.54,0.95,0.69,0.92,0.65,0.94,0.50,0.54,0.47,0.81,0.17,0.40,0.83,0.51,0.25,0.93,0.43
97,0.56,0.61,0.74,0.90,0.00,0.67,0.49,0.54,0.95,0.69,0.92,0.65,0.93,0.49,0.54,0.47,0.81,0.17,0.41,0.83,0.50,0.28,0.93,0.38
98,0.56,0.61,0.74,0.90,0.00,0.67,0.49,0.54,0.95,0.69,0.92,0.65,0.93,0.50,0.54,0.47,0.81,0.17,0.43,0.82,0.50,0.24,0.93,0.22
99,0.56,0.56,0.74,0.90,0.00,0.67,0.49,0.55,0.95,0.69,0.92,0.65,0.93,0.50,0.54,0.46,0.81,0.17,0.44,0.82,0.50,0.24,0.94,0.28
100,0.55,0.51,0.74,0.90,0.00,0.67,0.49,0.55,0.95,0.69,0.92,0.65,0.93,0.49,0.54,0.46,0.81,0.17,0.45,0.82,0.50,0.23,0.94,0.32
101,0.71,0.56,0.87,0.91,0.00,0.48,0.50,0.54,0.96,0.74,0.90,0.64,0.93,0.65,0.52,0.65,0.74,0.07,0.55,0.85,0.72,0.25,0.97,0.24
102,0.71,0.45,0.87,0.91,0.00,0.48,0.50,0.54,0.96,0.75,0.90,0.64,0.94,0.61,0.52,0.69,0.71,0.07,0.56,0.85,0.73,0.23,0.97,0.24
103,0.71,0.46,0.87,0.91,0.00,0.47,0.50,0.53,0.96,0.75,0.91,0.64,0.94,0.62,0.52,0.70,0.71,0.07,0.55,0.86,0.71,0.24,0.97,0.23
104,0.72,0.50,0.87,0.91,0.00,0.48,0.50,0.53,0.96,0.75,0.91,0.64,0.94,0.61,0.53,0.70,0.71,0.07,0.54,0.87,0.71,0.25,0.97,0.23
105,0.72,0.52,0.87,0.91,0.00,0.48,0.51,0.53,0.96,0.75,0.91,0.64,0.94,0.60,0.53,0.71,0.71,0.07,0.54,0.87,0.72,0.26,0.96,0.24
106,0.72,0.68,0.87,0.91,0.00,0.48,0.51,0.53,0.95,0.74,0.92,0.67,0.94,0.59,0.53,0.70,0.71,0.07,0.53,0.88,0.73,0.24,0.96,0.22
107,0.72,0.66,0.87,0.91,0.00,0.48,0.51,0.53,0.95,0.74,0.92,0.67,0.94,0.60,0.53,0.69,0.71,0.07,0.52,0.88,0.70,0.23,0.96,0.22
108,0.72,0.67,0.87,0.91,0.00,0.61,0.51,0.52,0.96,0.74,0.92,0.66,0.95,0.60,0.53,0.70,0.72,0.07,0.51,0.88,0.73,0.24,0.97,0.22
109,0.72,0.65,0.87,0.91,0.00,0.71,0.52,0.53,0.96,0.75,0.92,0.66,0.95,0.61,0.53,0.71,0.72,0.07,0.50,0.88,0.75,0.26,0.96,0.22
110,0.72,0.65,0.87,0.91,0.00,0.73,0.52,0.53,0.96,0.75,0.93,0.67,0.95,0.59,0.53,0.71,0.72,0.07,0.49,0.88,0.71,0.23,0.96,0.22
111,0.72,0.57,0.87,0.91,0.00,0.73,0.52,0.54,0.96,0.74,0.93,0.66,0.95,0.61,0.53,0.72,0.72,0.07,0.48,0.88,0.73,0.24,0.96,0.22
112,0.72,0.59,0.87,0.91,0.00,0.73,0.52,0.54,0.96,0.74,0.93,0.67,0.95,0.61,0.53,0.74,0.72,0.08,0.48,0.88,0.72,0.26,0.96,0.22
113,0.72,0.55,0.87,0.91,0.00,0.73,0.53,0.54,0.96,0.75,0.94,0.67,0.95,0.61,0.53,0.74,0.73,0.08,0.49,0.88,0.73,0.25,0.96,0.22
114,0.72,0.63,0.87,0.91,0.00,0.73,0.53,0.54,0.96,0.74,0.94,0.67,0.96,0.61,0.53,0.74,0.73,0.08,0.49,0.88,0.73,0.24,0.96,0.22
115,0.72,0.60,0.87,0.91,0.00,0.73,0.53,0.54,0.96,0.74,0.94,0.67,0.96,0.60,0.53,0.74,0.73,0.08,0.50,0.88,0.73,0.25,0.96,0.22
116,0.72,0.62,0.87,0.91,0.00,0.73,0.53,0.54,0.96,0.74,0.95,0.67,0.97,0.60,0.53,0.73,0.73,0.08,0.51,0.88,0.71,0.25,0.96,0.22
117,0.72,0.56,0.87,0.91,0.00,0.73,0.54,0.54,0.96,0.75,0.95,0.67,0.97,0.60,0.53,0.72,0.73,0.08,0.50,0.88,0.69,0.23,0.96,0.22
118,0.72,0.67,0.87,0.91,0.00,0.73,0.54,0.54,0.96,0.74,0.95,0.66,0.97,0.60,0.53,0.72,0.73,0.08,0.49,0.88,0.71,0.26,0.96,0.25
119,0.72,0.58,0.87,0.91,0.00,0.73,0.54,0.54,0.96,0.75,0.95,0.61,0.97,0.60,0.53,0.72,0.73,0.08,0.48,0.88,0.73,0.24,0.97,0.23
120,0.72,0.49,0.87,0.91,0.00,0.73,0.54,0.54,0.96,0.74,0.94,0.60,0.97,0.60,0.53,0.74,0.73,0.08,0.48,0.88,0.71,0.23,0.96,0.24
121,0.72,0.51,0.87,0.91,0.00,0.73,0.54,0.54,0.96,0.75,0.94,0.61,0.97,0.60,0.53,0.75,0.73,0.08,0.48,0.88,0.71,0.24,0.96,0.24
122,0.73,0.51,0.87,0.90,0.00,0.73,0.54,0.54,0.96,0.74,0.94,0.61,0.98,0.60,0.53,0.75,0.72,0.08,0.48,0.88,0.71,0.25,0.96,0.23
123,0.73,0.58,0.87,0.90,0.00,0.73,0.54,0.54,0.96,0.75,0.94,0.61,0.98,0.59,0.53,0.74,0.72,0.08,0.48,0.89,0.72,0.26,0.96,0.21
124,0.73,0.52,0.89,0.90,0.00,0.73,0.53,0.53,0.96,0.75,0.93,0.61,0.98,0.64,0.52,0.78,0.71,0.07,0.47,0.89,0.74,0.24,0.97,0.20
125,0.73,0.60,0.90,0.90,0.00,0.74,0.53,0.52,0.96,0.76,0.93,0.62,0.98,0.68,0.51,0.80,0.71,0.07,0.47,0.89,0.74,0.25,0.97,0.21
126,0.73,0.62,0.90,0.90,0.00,0.74,0.53,0.52,0.96,0.76,0.93,0.61,0.98,0.67,0.51,0.80,0.70,0.07,0.47,0.89,0.76,0.26,0.97,0.20
127,0.73,0.57,0.90,0.90,0.00,0.74,0.53,0.52,0.96,0.76,0.92,0.62,0.98,0.67,0.51,0.79,0.70,0.07,0.47,0.89,0.75,0.23,0.97,0.20
128,0.73,0.57,0.90,0.91,0.00,0.74,0.52,0.53,0.97,0.76,0.92,0.62,0.98,0.67,0.50,0.79,0.70,0.07,0.47,0.89,0.74,0.26,0.97,0.20
129,0.73,0.55,0.90,0.91,0.00,0.74,0.52,0.53,0.97,0.76,0.92,0.62,0.98,0.67,0.51,0.78,0.70,0.07,0.47,0.89,0.73,0.22,0.96,0.20
130,0.73,0.58,0.90,0.91,0.00,0.74,0.52,0.52,0.97,0.76,0.92,0.62,0.98,0.66,0.51,0.77,0.70,0.07,0.47,0.89,0.73,0.25,0.97,0.20
131,0.73,0.62,0.90,0.91,0.00,0.74,0.52,0.51,0.96,0.75,0.92,0.62,0.98,0.66,0.50,0.75,0.71,0.07,0.47,0.89,0.75,0.24,0.96,0.20
132,0.73,0.64,0.85,0.91,0.00,0.79,0.51,0.51,0.96,0.74,0.91,0.61,0.97,0.57,0.53,0.66,0.74,0.07,0.55,0.88,0.68,0.23,0.96,0.22
133,0.73,0.63,0.86,0.92,0.00,0.79,0.50,0.51,0.96,0.74,0.91,0.61,0.97,0.57,0.53,0.66,0.74,0.07,0.53,0.88,0.69,0.26,0.96,0.21
134,0.73,0.59,0.86,0.92,0.00,0.79,0.50,0.51,0.96,0.74,0.91,0.60,0.96,0.57,0.53,0.67,0.73,0.07,0.50,0.88,0.68,0.24,0.96,0.22
135,0.73,0.58,0.85,0.92,0.00,0.79,0.50,0.51,0.96,0.74,0.91,0.61,0.96,0.57,0.52,0.67,0.73,0.07,0.52,0.88,0.70,0.26,0.96,0.23
136,0.73,0.65,0.85,0.92,0.00,0.79,0.50,0.51,0.96,0.74,0.91,0.60,0.95,0.57,0.52,0.66,0.73,0.07,0.55,0.88,0.70,0.26,0.96,0.22
137,0.73,0.62,0.86,0.92,0.00,0.77,0.49,0.51,0.96,0.74,0.91,0.61,0.95,0.57,0.53,0.67,0.72,0.07,0.57,0.88,0.69,0.25,0.96,0.22
138,0.73,0.56,0.84,0.92,0.00,0.76,0.49,0.52,0.96,0.73,0.91,0.60,0.95,0.54,0.53,0.65,0.72,0.07,0.59,0.88,0.68,0.23,0.96,0.20
139,0.76,0.56,0.90,0.91,0.00,0.67,0.47,0.50,0.96,0.77,0.91,0.61,0.96,0.68,0.50,0.72,0.71,0.07,0.69,0.90,0.74,0.23,0.97,0.26
140,0.76,0.53,0.90,0.91,0.00,0.67,0.47,0.50,0.96,0.77,0.91,0.61,0.96,0.67,0.51,0.72,0.72,0.07,0.69,0.90,0.75,0.24,0.96,0.25
141,0.76,0.55,0.87,0.91,0.00,0.67,0.47,0.50,0.96,0.77,0.91,0.60,0.96,0.61,0.52,0.67,0.72,0.07,0.69,0.90,0.72,0.25,0.96,0.23
142,0.77,0.62,0.90,0.91,0.00,0.55,0.47,0.50,0.96,0.77,0.91,0.61,0.96,0.67,0.51,0.73,0.71,0.07,0.69,0.90,0.73,0.25,0.96,0.23
